"source","target","target_type","exclude_from_all","target_family","production","win32ide","deep2","test","benchmark","conditional","duplicate_family","stub_risk","line"
"src/win32app/Win32IDE_ReverseEngineering.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_SearchPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_SecurityScans.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_SemanticPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Session.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Settings.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ShortcutEditor.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Sidebar.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_SnippetEngine.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_SQLite3Core.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_StaticAnalysisPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_StreamingUX.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_SubAgent.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_SwarmModelSelector.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_SwarmPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_SyntaxHighlight.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_TabManager.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Tasks.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Telemetry.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_TelemetryDashboard.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_TelemetryExport.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_TelemetryPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_TerminalSplit.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_TestExplorerTree.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Themes.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Tier1Cosmetics.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Tier2Cosmetics.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Tier3Cosmetics.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Tier3Polish.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Tier5Cosmetics.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ToolActionStatus.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_TranscendencePanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_UnifiedTelemetry.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_UpdateSignature.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_VisionEncoder.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_VoiceAutomation.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_VoiceChat.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_VSCodeExtAPI.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_VSCodeUI.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_VulkanRenderer.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Watchdog.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_WebView2.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Window.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32TerminalManager.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/WindowManager.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32ide/GhostTextRenderer.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32ide/Omega1IDEIntegration.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32ide/Omega1IPCClient.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32ide/StatusBarTelemetry.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32ide/Win32IDE_Omega1Integration.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"tests/autonomy/recovery/GoldenRecoveryTests.cpp","RawrXD-GoldenRecoveryTests","executable","true","test","false","false","false","true","false","false","","false","6723"
"tests/benchmark_dispatch_overhead.cpp","benchmark_dispatch_overhead","executable","true","benchmark","false","false","false","false","true","true","","false","7232"
"tests/benchmark_dispatch_pmc.cpp","benchmark_dispatch_pmc","executable","true","benchmark","false","false","false","false","true","true","","false","7378"
"tests/benchmark_planner_amortization.cpp","benchmark_planner_amortization","executable","true","benchmark","false","false","false","false","true","true","","false","7255"
"tests/comprehensive_dual_gpu_test.cpp","comprehensive_dual_gpu_test","executable","true","test","false","false","false","true","false","true","","false","457"
"tests/deep2_link_stubs.cpp","test_generation","executable","false","test","false","false","false","true","false","false","","true","7488"
"tests/dual_gpu_smoke_test.cpp","dual_gpu_smoke_test","executable","true","test","false","false","false","true","false","true","","false","389"
"tests/gguf_link_impl.cpp","RawrXD_Gold","executable","false","shipped/product","true","false","false","false","false","false","","false","2376"
"tests/nevm_determinism_validation.cpp","nevm_determinism_validation","executable","true","test","false","false","false","true","false","true","","false","7300"
"tests/nevm_stress_test.cpp","nevm_stress_test","executable","true","test","false","false","false","true","false","true","","false","7324"
"tests/test_autonomous_pipeline.cpp","test_autonomous_pipeline","executable","false","test","false","false","false","true","false","true","","false","6037"
"tests/test_generation.cpp","test_generation","executable","false","test","false","false","false","true","false","false","","false","7488"
"tests/test_omega1_bridge.cpp","test_omega1_bridge","executable","true","test","false","false","false","true","false","true","","false","508"
"tests/test_q4_asm_debug.cpp","test_q4_asm_debug","executable","true","test","false","false","false","true","false","true","","false","7141"
"tests/test_q4_cache_alignment.cpp","test_q4_cache_alignment","executable","true","test","false","false","false","true","false","true","","false","7120"
"tests/test_q4_fused_pipeline.cpp","test_q4_fused_pipeline","executable","true","test","false","false","false","true","false","true","","false","7099"
"tests/test_q4_scalar_simd.cpp","test_q4_scalar_simd","executable","true","test","false","false","false","true","false","true","","false","7185"
"tests/val_051_2_a_real_token.cpp","val_051_2_a_real_token","executable","true","excluded/experimental","false","false","false","false","false","true","","false","321"
"tests/validate_end_to_end.cpp","validate_end_to_end","executable","true","excluded/experimental","false","false","false","false","false","true","","false","7276"
"tools/address_resolver_native.cpp","address_resolver_native","executable","true","excluded/experimental","false","false","false","false","false","true","","false","6844"
"tools/gguf_inspector.cpp","gguf_inspector","executable","true","excluded/experimental","false","false","false","false","false","true","","false","440"
"validation/fault_injection/ExceptionStormInjector.cpp","RawrXD-GoldenRecoveryTests","executable","true","test","false","false","false","true","false","false","","false","6723"
"validation/fault_injection/FaultInjector.cpp","RawrXD-GoldenRecoveryTests","executable","true","test","false","false","false","true","false","false","","false","6723"
"validation/fault_injection/MemoryPressureInjector.cpp","RawrXD-GoldenRecoveryTests","executable","true","test","false","false","false","true","false","false","","false","6723"
"validation/fault_injection/ServiceKillInjector.cpp","RawrXD-GoldenRecoveryTests","executable","true","test","false","false","false","true","false","false","","false","6723"
"validation/fault_injection/StateCorruptionInjector.cpp","RawrXD-GoldenRecoveryTests","executable","true","test","false","false","false","true","false","false","","false","6723"
"validation/fault_injection/WorkerCrashInjector.cpp","RawrXD-GoldenRecoveryTests","executable","true","test","false","false","false","true","false","false","","false","6723"
"validation/recovery_telemetry/RecoveryTelemetry.cpp","RawrXD-GoldenRecoveryTests","executable","true","test","false","false","false","true","false","false","","false","6723"
